ORDER_ID,CUSTOMER_ID,ORDER_DATE,ORDER_AMOUNT,STATUS
ORD_009434,CUST_01650,2024-04-16,180.93,FULFILLED
ORD_009435,CUST_01651,2024-01-25,210.95,CANCELLED
ORD_009436,CUST_01651,2024-03-03,181.15,FULFILLED
ORD_009437,CUST_01651,2024-05-11,204.62,FULFILLED
ORD_009438,CUST_01651,2024-08-11,208.45,FULFILLED
ORD_009439,CUST_01651,2024-10-01,264.53,FULFILLED
ORD_009440,CUST_01652,2024-04-12,126.6,FULFILLED
ORD_009441,CUST_01652,2024-04-07,281.7,FULFILLED
ORD_009442,CUST_01653,2024-05-11,44.25,FULFILLED
ORD_009443,CUST_01653,2024-05-10,127.36,RETURNED
ORD_009444,CUST_01654,2024-01-08,146.05,FULFILLED
ORD_009445,CUST_01654,2024-02-23,146.94,RETURNED
ORD_009446,CUST_01655,2024-05-06,252.79,FULFILLED
ORD_009447,CUST_01655,2024-04-17,235.94,FULFILLED
ORD_009448,CUST_01655,2024-02-12,187.79,FULFILLED
ORD_009449,CUST_01655,2024-03-05,231.91,FULFILLED
ORD_009450,CUST_01655,2024-04-09,258.59,FULFILLED
ORD_009451,CUST_01655,2024-11-20,227.71,FULFILLED
ORD_009452,CUST_01655,2024-10-30,244.57,FULFILLED
ORD_009453,CUST_01655,2024-10-10,202.63,FULFILLED
ORD_009454,CUST_01655,2024-09-24,180.94,CANCELLED
ORD_009455,CUST_01656,2024-04-10,150.15,FULFILLED
ORD_009456,CUST_01656,2024-03-24,219.43,CANCELLED
ORD_009457,CUST_01657,2024-05-11,224.14,FULFILLED
ORD_009458,CUST_01657,2024-02-12,179.99,RETURNED
ORD_009459,CUST_01657,2024-04-22,190.62,FULFILLED
ORD_009460,CUST_01657,2024-03-25,140.23,FULFILLED
ORD_009461,CUST_01657,2024-03-27,228.14,FULFILLED
ORD_009462,CUST_01657,2024-04-27,188.72,FULFILLED
ORD_009463,CUST_01657,2024-05-06,197.98,RETURNED
ORD_009464,CUST_01657,2024-07-27,234.33,FULFILLED
ORD_009465,CUST_01657,2024-09-04,212.03,CANCELLED
ORD_009466,CUST_01657,2024-07-04,244.04,FULFILLED
ORD_009467,CUST_01657,2024-08-08,198.9,FULFILLED
ORD_009468,CUST_01657,2024-10-20,158.05,RETURNED
ORD_009469,CUST_01658,2024-05-02,187.1,FULFILLED
ORD_009470,CUST_01659,2024-04-10,107.21,FULFILLED
ORD_009471,CUST_01660,2024-05-22,215.59,FULFILLED
ORD_009472,CUST_01661,2024-04-29,241.36,FULFILLED
ORD_009473,CUST_01661,2024-06-24,238.63,FULFILLED
ORD_009474,CUST_01661,2024-09-05,247.42,FULFILLED
ORD_009475,CUST_01661,2024-10-09,229.31,CANCELLED
ORD_009476,CUST_01662,2024-01-22,127.39,RETURNED
ORD_009477,CUST_01662,2024-04-04,111.13,RETURNED
ORD_009478,CUST_01662,2024-04-25,99.78,FULFILLED
ORD_009479,CUST_01663,2024-02-19,215.65,FULFILLED
ORD_009480,CUST_01664,2024-05-24,157.22,FULFILLED
ORD_009481,CUST_01664,2024-01-09,174.25,RETURNED
ORD_009482,CUST_01664,2024-02-29,178.66,FULFILLED
ORD_009483,CUST_01665,2024-03-22,309.55,FULFILLED
ORD_009484,CUST_01665,2024-03-11,285.25,RETURNED
ORD_009485,CUST_01665,2024-05-13,279.26,RETURNED
ORD_009486,CUST_01665,2024-04-12,258.8,FULFILLED
ORD_009487,CUST_01666,2024-05-12,125.96,FULFILLED
ORD_009488,CUST_01666,2024-01-17,131.13,FULFILLED
ORD_009489,CUST_01666,2024-06-23,206.98,FULFILLED
ORD_009490,CUST_01666,2024-11-17,123.05,FULFILLED
ORD_009491,CUST_01666,2024-10-23,125.06,FULFILLED
ORD_009492,CUST_01666,2024-09-09,160.28,FULFILLED
ORD_009493,CUST_01667,2024-04-10,102.02,FULFILLED
ORD_009494,CUST_01668,2024-03-08,41.74,RETURNED
ORD_009495,CUST_01668,2024-03-24,117.96,FULFILLED
ORD_009496,CUST_01668,2024-02-25,57.97,CANCELLED
ORD_009497,CUST_01668,2024-05-03,123.66,FULFILLED
ORD_009498,CUST_01668,2024-05-18,126.66,FULFILLED
ORD_009499,CUST_01669,2024-05-30,182.18,FULFILLED
ORD_009500,CUST_01669,2024-03-11,150.1,CANCELLED
ORD_009501,CUST_01669,2024-03-26,143.03,FULFILLED
ORD_009502,CUST_01669,2024-04-27,198.59,FULFILLED
ORD_009503,CUST_01669,2024-03-06,231.29,FULFILLED
ORD_009504,CUST_01669,2024-05-20,242.47,FULFILLED
ORD_009505,CUST_01669,2024-04-25,246.48,FULFILLED
ORD_009506,CUST_01669,2024-11-24,231.88,RETURNED
ORD_009507,CUST_01669,2024-07-01,244.85,FULFILLED
ORD_009508,CUST_01669,2024-07-07,237.22,CANCELLED
ORD_009509,CUST_01669,2024-11-19,263.03,FULFILLED
ORD_009510,CUST_01669,2024-10-17,203.67,FULFILLED
ORD_009511,CUST_01670,2024-01-29,147.02,CANCELLED
ORD_009512,CUST_01670,2024-02-14,105.34,FULFILLED
ORD_009513,CUST_01670,2024-05-08,76.25,RETURNED
ORD_009514,CUST_01670,2024-06-19,130.02,FULFILLED
ORD_009515,CUST_01670,2024-09-22,147.45,FULFILLED
ORD_009516,CUST_01670,2024-07-21,105.8,FULFILLED
ORD_009517,CUST_01670,2024-07-04,93.02,CANCELLED
ORD_009518,CUST_01671,2024-02-12,81.87,RETURNED
ORD_009519,CUST_01672,2024-04-12,300.44,FULFILLED
ORD_009520,CUST_01672,2024-07-08,262.67,FULFILLED
ORD_009521,CUST_01673,2024-01-13,253.33,FULFILLED
ORD_009522,CUST_01673,2024-06-18,244.42,FULFILLED
ORD_009523,CUST_01673,2024-08-22,179.16,FULFILLED
ORD_009524,CUST_01673,2024-07-05,312.3,FULFILLED
ORD_009525,CUST_01674,2024-02-29,257.35,FULFILLED
ORD_009526,CUST_01675,2024-01-26,105.58,FULFILLED
ORD_009527,CUST_01675,2024-05-11,95.0,FULFILLED
ORD_009528,CUST_01675,2024-07-18,77.7,RETURNED
ORD_009529,CUST_01675,2024-09-11,189.51,RETURNED
ORD_009530,CUST_01676,2024-05-12,125.52,CANCELLED
ORD_009531,CUST_01676,2024-05-28,156.93,CANCELLED
ORD_009532,CUST_01676,2024-03-24,178.53,FULFILLED
ORD_009533,CUST_01676,2024-01-12,176.55,RETURNED
ORD_009534,CUST_01676,2024-04-06,151.56,FULFILLED
ORD_009535,CUST_01676,2024-08-12,169.28,FULFILLED
ORD_009536,CUST_01676,2024-08-11,178.75,FULFILLED
ORD_009537,CUST_01676,2024-10-25,215.43,CANCELLED
ORD_009538,CUST_01676,2024-09-02,150.56,FULFILLED
ORD_009539,CUST_01677,2024-02-19,142.24,RETURNED
ORD_009540,CUST_01677,2024-01-27,185.7,FULFILLED
ORD_009541,CUST_01677,2024-02-04,194.42,FULFILLED
ORD_009542,CUST_01677,2024-03-06,96.8,FULFILLED
ORD_009543,CUST_01677,2024-05-15,161.21,RETURNED
ORD_009544,CUST_01677,2024-01-24,198.69,RETURNED
ORD_009545,CUST_01677,2024-06-15,155.68,FULFILLED
ORD_009546,CUST_01677,2024-08-24,124.75,FULFILLED
ORD_009547,CUST_01677,2024-10-30,115.5,FULFILLED
ORD_009548,CUST_01677,2024-11-09,95.15,FULFILLED
ORD_009549,CUST_01677,2024-10-09,122.69,FULFILLED
ORD_009550,CUST_01677,2024-07-30,117.46,FULFILLED
ORD_009551,CUST_01678,2024-02-02,158.88,FULFILLED
ORD_009552,CUST_01678,2024-06-12,130.94,RETURNED
ORD_009553,CUST_01678,2024-11-02,227.47,FULFILLED
ORD_009554,CUST_01678,2024-09-02,151.93,FULFILLED
ORD_009555,CUST_01679,2024-01-09,175.98,FULFILLED
ORD_009556,CUST_01679,2024-01-06,146.5,CANCELLED
ORD_009557,CUST_01679,2024-05-04,117.66,RETURNED
ORD_009558,CUST_01679,2024-03-03,169.67,CANCELLED
ORD_009559,CUST_01679,2024-03-29,133.88,FULFILLED
ORD_009560,CUST_01679,2024-03-27,99.74,FULFILLED
ORD_009561,CUST_01679,2024-02-28,126.49,FULFILLED
ORD_009562,CUST_01680,2024-01-27,270.95,FULFILLED
ORD_009563,CUST_01680,2024-03-29,225.59,RETURNED
ORD_009564,CUST_01680,2024-06-10,200.3,FULFILLED
ORD_009565,CUST_01680,2024-07-31,290.95,CANCELLED
ORD_009566,CUST_01680,2024-11-19,277.38,RETURNED
ORD_009567,CUST_01681,2024-03-23,236.88,FULFILLED
ORD_009568,CUST_01682,2024-04-30,196.94,RETURNED
ORD_009569,CUST_01682,2024-02-25,251.91,CANCELLED
ORD_009570,CUST_01682,2024-03-13,184.9,CANCELLED
ORD_009571,CUST_01682,2024-05-12,244.84,FULFILLED
ORD_009572,CUST_01682,2024-01-14,281.49,FULFILLED
ORD_009573,CUST_01682,2024-04-08,230.01,FULFILLED
ORD_009574,CUST_01682,2024-11-03,172.61,FULFILLED
ORD_009575,CUST_01682,2024-10-30,211.67,CANCELLED
ORD_009576,CUST_01682,2024-09-10,248.94,FULFILLED
ORD_009577,CUST_01682,2024-09-26,222.09,FULFILLED
ORD_009578,CUST_01683,2024-02-03,157.82,FULFILLED
ORD_009579,CUST_01683,2024-03-20,94.9,FULFILLED
ORD_009580,CUST_01683,2024-01-26,215.07,CANCELLED
ORD_009581,CUST_01683,2024-01-22,194.32,FULFILLED
ORD_009582,CUST_01683,2024-03-08,115.31,FULFILLED
ORD_009583,CUST_01683,2024-01-24,83.81,FULFILLED
ORD_009584,CUST_01683,2024-02-26,163.5,FULFILLED
ORD_009585,CUST_01683,2024-11-20,163.66,FULFILLED
ORD_009586,CUST_01683,2024-07-03,132.15,FULFILLED
ORD_009587,CUST_01683,2024-11-07,149.63,FULFILLED
ORD_009588,CUST_01683,2024-11-26,167.84,RETURNED
ORD_009589,CUST_01683,2024-11-07,122.93,FULFILLED
ORD_009590,CUST_01684,2024-02-06,162.18,FULFILLED
ORD_009591,CUST_01684,2024-05-20,137.16,FULFILLED
ORD_009592,CUST_01684,2024-05-23,134.82,FULFILLED
ORD_009593,CUST_01684,2024-11-12,122.28,FULFILLED
ORD_009594,CUST_01684,2024-11-18,165.4,FULFILLED
ORD_009595,CUST_01685,2024-02-05,89.0,FULFILLED
ORD_009596,CUST_01685,2024-05-18,161.18,RETURNED
ORD_009597,CUST_01685,2024-03-10,165.69,CANCELLED
ORD_009598,CUST_01685,2024-02-28,76.78,FULFILLED
ORD_009599,CUST_01686,2024-05-25,287.81,FULFILLED
ORD_009600,CUST_01686,2024-02-21,255.44,RETURNED
ORD_009601,CUST_01686,2024-03-30,245.52,FULFILLED
ORD_009602,CUST_01686,2024-01-26,268.66,FULFILLED
ORD_009603,CUST_01686,2024-03-21,248.69,RETURNED
ORD_009604,CUST_01686,2024-05-02,198.12,FULFILLED
ORD_009605,CUST_01686,2024-09-11,161.31,FULFILLED
ORD_009606,CUST_01686,2024-10-30,271.68,RETURNED
ORD_009607,CUST_01686,2024-07-23,229.97,FULFILLED
ORD_009608,CUST_01686,2024-11-03,191.91,FULFILLED
ORD_009609,CUST_01687,2024-05-07,99.12,FULFILLED
ORD_009610,CUST_01687,2024-03-26,135.66,FULFILLED
ORD_009611,CUST_01687,2024-02-09,206.4,FULFILLED
ORD_009612,CUST_01687,2024-06-15,143.04,FULFILLED
ORD_009613,CUST_01687,2024-09-10,215.77,CANCELLED
ORD_009614,CUST_01687,2024-11-11,189.28,FULFILLED
ORD_009615,CUST_01687,2024-10-15,105.37,FULFILLED
ORD_009616,CUST_01688,2024-06-05,152.91,FULFILLED
ORD_009617,CUST_01689,2024-01-09,144.01,FULFILLED
ORD_009618,CUST_01689,2024-05-12,108.66,FULFILLED
ORD_009619,CUST_01689,2024-06-20,85.2,RETURNED
ORD_009620,CUST_01690,2024-01-17,193.32,FULFILLED
ORD_009621,CUST_01690,2024-01-04,286.9,FULFILLED
ORD_009622,CUST_01690,2024-02-09,289.65,FULFILLED
ORD_009623,CUST_01690,2024-05-04,199.51,CANCELLED
ORD_009624,CUST_01690,2024-03-21,230.57,FULFILLED
ORD_009625,CUST_01691,2024-03-07,300.63,FULFILLED
ORD_009626,CUST_01691,2024-05-17,118.16,FULFILLED
ORD_009627,CUST_01691,2024-03-10,180.82,RETURNED
ORD_009628,CUST_01691,2024-03-03,260.39,FULFILLED
ORD_009629,CUST_01691,2024-05-05,204.78,RETURNED
ORD_009630,CUST_01691,2024-06-10,164.15,FULFILLED
ORD_009631,CUST_01691,2024-08-25,186.67,FULFILLED
ORD_009632,CUST_01691,2024-09-28,200.43,CANCELLED
ORD_009633,CUST_01691,2024-07-03,234.43,FULFILLED
ORD_009634,CUST_01691,2024-09-15,116.29,FULFILLED
ORD_009635,CUST_01691,2024-09-25,115.58,FULFILLED
ORD_009636,CUST_01692,2024-01-28,125.58,FULFILLED
ORD_009637,CUST_01692,2024-01-29,80.38,FULFILLED
ORD_009638,CUST_01692,2024-03-13,137.93,FULFILLED
ORD_009639,CUST_01692,2024-01-28,181.85,RETURNED
ORD_009640,CUST_01692,2024-06-04,153.7,FULFILLED
ORD_009641,CUST_01693,2024-03-29,135.26,FULFILLED
ORD_009642,CUST_01693,2024-05-16,127.46,FULFILLED
ORD_009643,CUST_01693,2024-04-28,101.58,FULFILLED
ORD_009644,CUST_01694,2024-01-22,140.65,CANCELLED
ORD_009645,CUST_01694,2024-02-28,176.9,RETURNED
ORD_009646,CUST_01694,2024-03-17,180.65,CANCELLED
ORD_009647,CUST_01694,2024-03-06,171.17,FULFILLED
ORD_009648,CUST_01694,2024-01-28,154.77,FULFILLED
ORD_009649,CUST_01694,2024-05-21,209.64,RETURNED
ORD_009650,CUST_01694,2024-04-07,194.28,FULFILLED
ORD_009651,CUST_01694,2024-10-18,224.18,FULFILLED
ORD_009652,CUST_01694,2024-10-14,210.61,FULFILLED
ORD_009653,CUST_01694,2024-11-27,162.25,FULFILLED
ORD_009654,CUST_01694,2024-09-18,200.55,RETURNED
ORD_009655,CUST_01694,2024-07-31,215.3,CANCELLED
ORD_009656,CUST_01695,2024-03-01,184.86,FULFILLED
ORD_009657,CUST_01695,2024-03-18,235.64,FULFILLED
ORD_009658,CUST_01695,2024-05-15,203.69,RETURNED
ORD_009659,CUST_01695,2024-05-10,191.38,FULFILLED
ORD_009660,CUST_01695,2024-02-08,196.46,RETURNED
ORD_009661,CUST_01695,2024-03-01,202.97,FULFILLED
ORD_009662,CUST_01696,2024-05-11,151.68,FULFILLED
ORD_009663,CUST_01696,2024-01-13,127.8,FULFILLED
ORD_009664,CUST_01696,2024-02-19,112.42,FULFILLED
ORD_009665,CUST_01696,2024-02-06,194.94,FULFILLED
ORD_009666,CUST_01696,2024-01-19,157.24,FULFILLED
ORD_009667,CUST_01696,2024-03-31,177.5,RETURNED
ORD_009668,CUST_01697,2024-04-02,271.11,FULFILLED
ORD_009669,CUST_01697,2024-02-27,229.29,FULFILLED
ORD_009670,CUST_01697,2024-02-14,218.23,FULFILLED
ORD_009671,CUST_01698,2024-04-16,181.75,RETURNED
ORD_009672,CUST_01698,2024-04-24,110.47,CANCELLED
ORD_009673,CUST_01698,2024-02-07,77.25,CANCELLED
ORD_009674,CUST_01698,2024-05-07,146.71,FULFILLED
ORD_009675,CUST_01698,2024-03-28,125.69,RETURNED
ORD_009676,CUST_01698,2024-03-21,182.56,FULFILLED
ORD_009677,CUST_01698,2024-11-05,133.06,FULFILLED
ORD_009678,CUST_01698,2024-08-16,188.5,RETURNED
ORD_009679,CUST_01698,2024-08-23,177.39,FULFILLED
ORD_009680,CUST_01698,2024-08-14,113.56,RETURNED
ORD_009681,CUST_01699,2024-03-25,158.16,RETURNED
ORD_009682,CUST_01699,2024-01-08,166.55,RETURNED
ORD_009683,CUST_01699,2024-04-07,105.61,RETURNED
ORD_009684,CUST_01699,2024-04-07,233.99,FULFILLED
ORD_009685,CUST_01700,2024-02-29,208.77,FULFILLED
ORD_009686,CUST_01700,2024-01-11,193.57,CANCELLED
ORD_009687,CUST_01700,2024-03-15,171.46,RETURNED
ORD_009688,CUST_01700,2024-02-13,90.59,FULFILLED
ORD_009689,CUST_01700,2024-02-01,208.58,FULFILLED
ORD_009690,CUST_01700,2024-04-25,116.92,FULFILLED
ORD_009691,CUST_01700,2024-03-15,268.08,RETURNED
ORD_009692,CUST_01701,2024-03-23,149.0,RETURNED
ORD_009693,CUST_01701,2024-02-21,170.84,FULFILLED
ORD_009694,CUST_01701,2024-03-23,213.61,FULFILLED
ORD_009695,CUST_01702,2024-05-18,137.29,CANCELLED
ORD_009696,CUST_01702,2024-05-07,114.63,FULFILLED
ORD_009697,CUST_01702,2024-02-10,136.48,CANCELLED
ORD_009698,CUST_01702,2024-05-13,98.39,FULFILLED
ORD_009699,CUST_01702,2024-05-04,110.64,FULFILLED
ORD_009700,CUST_01702,2024-01-10,86.69,FULFILLED
ORD_009701,CUST_01702,2024-05-06,175.22,FULFILLED
ORD_009702,CUST_01702,2024-11-17,110.16,FULFILLED
ORD_009703,CUST_01702,2024-08-03,135.62,FULFILLED
ORD_009704,CUST_01702,2024-11-15,103.9,FULFILLED
ORD_009705,CUST_01702,2024-11-23,161.58,CANCELLED
ORD_009706,CUST_01702,2024-08-15,103.96,FULFILLED
ORD_009707,CUST_01703,2024-04-05,185.05,FULFILLED
ORD_009708,CUST_01704,2024-02-04,184.35,FULFILLED
ORD_009709,CUST_01704,2024-06-18,175.89,FULFILLED
ORD_009710,CUST_01704,2024-07-27,203.3,FULFILLED
ORD_009711,CUST_01705,2024-04-02,160.04,FULFILLED
ORD_009712,CUST_01705,2024-05-14,152.6,FULFILLED
ORD_009713,CUST_01705,2024-01-10,216.78,RETURNED
ORD_009714,CUST_01705,2024-04-29,180.52,CANCELLED
ORD_009715,CUST_01705,2024-04-10,155.83,CANCELLED
ORD_009716,CUST_01705,2024-02-19,209.37,FULFILLED
ORD_009717,CUST_01705,2024-04-05,213.09,FULFILLED
ORD_009718,CUST_01705,2024-07-16,194.44,FULFILLED
ORD_009719,CUST_01705,2024-08-20,216.17,FULFILLED
ORD_009720,CUST_01705,2024-09-14,254.31,FULFILLED
ORD_009721,CUST_01705,2024-11-10,211.6,FULFILLED
ORD_009722,CUST_01705,2024-07-07,195.78,CANCELLED
ORD_009723,CUST_01706,2024-05-19,144.78,FULFILLED
ORD_009724,CUST_01706,2024-04-13,170.27,FULFILLED
ORD_009725,CUST_01707,2024-01-15,190.77,FULFILLED
ORD_009726,CUST_01707,2024-02-23,218.87,FULFILLED
ORD_009727,CUST_01707,2024-03-16,265.76,FULFILLED
ORD_009728,CUST_01707,2024-01-30,238.55,RETURNED
ORD_009729,CUST_01707,2024-02-24,275.1,FULFILLED
ORD_009730,CUST_01707,2024-03-07,265.57,FULFILLED
ORD_009731,CUST_01707,2024-08-09,248.61,FULFILLED
ORD_009732,CUST_01707,2024-07-06,241.34,FULFILLED
ORD_009733,CUST_01707,2024-09-06,253.57,FULFILLED
ORD_009734,CUST_01707,2024-09-25,227.41,FULFILLED
ORD_009735,CUST_01707,2024-07-01,260.88,RETURNED
ORD_009736,CUST_01708,2024-03-05,192.37,FULFILLED
ORD_009737,CUST_01708,2024-01-31,179.54,FULFILLED
ORD_009738,CUST_01708,2024-02-23,161.63,CANCELLED
ORD_009739,CUST_01708,2024-03-04,110.81,CANCELLED
ORD_009740,CUST_01708,2024-02-12,221.27,FULFILLED
ORD_009741,CUST_01708,2024-03-19,222.06,FULFILLED
ORD_009742,CUST_01708,2024-06-19,238.93,FULFILLED
ORD_009743,CUST_01708,2024-10-24,244.95,FULFILLED
ORD_009744,CUST_01708,2024-07-09,194.01,CANCELLED
ORD_009745,CUST_01708,2024-09-06,271.58,FULFILLED
ORD_009746,CUST_01708,2024-09-07,190.89,FULFILLED
ORD_009747,CUST_01708,2024-10-09,187.61,FULFILLED
ORD_009748,CUST_01709,2024-05-25,192.79,FULFILLED
ORD_009749,CUST_01709,2024-03-22,135.71,RETURNED
ORD_009750,CUST_01709,2024-03-05,179.58,FULFILLED
ORD_009751,CUST_01709,2024-05-04,140.26,FULFILLED
ORD_009752,CUST_01709,2024-09-01,146.31,RETURNED
ORD_009753,CUST_01709,2024-07-12,127.02,FULFILLED
ORD_009754,CUST_01709,2024-10-20,186.77,RETURNED
ORD_009755,CUST_01710,2024-04-29,140.14,FULFILLED
ORD_009756,CUST_01710,2024-03-24,104.88,CANCELLED
ORD_009757,CUST_01710,2024-06-18,146.1,FULFILLED
ORD_009758,CUST_01710,2024-09-05,149.43,CANCELLED
ORD_009759,CUST_01710,2024-09-25,150.32,CANCELLED
ORD_009760,CUST_01711,2024-04-11,140.05,FULFILLED
ORD_009761,CUST_01711,2024-03-01,131.15,CANCELLED
ORD_009762,CUST_01711,2024-04-13,156.73,FULFILLED
ORD_009763,CUST_01711,2024-05-01,188.37,FULFILLED
ORD_009764,CUST_01711,2024-04-01,163.88,FULFILLED
ORD_009765,CUST_01711,2024-03-04,133.92,RETURNED
ORD_009766,CUST_01712,2024-01-23,192.31,CANCELLED
ORD_009767,CUST_01712,2024-01-16,126.43,FULFILLED
ORD_009768,CUST_01712,2024-03-18,187.21,FULFILLED
ORD_009769,CUST_01712,2024-03-28,261.57,FULFILLED
ORD_009770,CUST_01713,2024-01-21,194.76,FULFILLED
ORD_009771,CUST_01713,2024-04-06,221.08,FULFILLED
ORD_009772,CUST_01713,2024-02-24,228.64,FULFILLED
ORD_009773,CUST_01713,2024-06-23,148.53,FULFILLED
ORD_009774,CUST_01713,2024-08-10,230.24,RETURNED
ORD_009775,CUST_01713,2024-11-17,220.56,FULFILLED
ORD_009776,CUST_01713,2024-11-05,255.24,FULFILLED
ORD_009777,CUST_01714,2024-05-12,93.12,FULFILLED
ORD_009778,CUST_01715,2024-01-02,242.72,FULFILLED
ORD_009779,CUST_01715,2024-05-02,206.25,RETURNED
ORD_009780,CUST_01715,2024-02-13,250.11,FULFILLED
ORD_009781,CUST_01715,2024-05-10,221.65,FULFILLED
ORD_009782,CUST_01715,2024-01-28,246.05,FULFILLED
ORD_009783,CUST_01715,2024-03-24,174.87,FULFILLED
ORD_009784,CUST_01715,2024-03-28,208.98,CANCELLED
ORD_009785,CUST_01715,2024-08-09,252.93,FULFILLED
ORD_009786,CUST_01715,2024-11-09,192.38,CANCELLED
ORD_009787,CUST_01715,2024-11-21,238.19,FULFILLED
ORD_009788,CUST_01715,2024-09-16,252.73,FULFILLED
ORD_009789,CUST_01715,2024-09-20,218.17,FULFILLED
ORD_009790,CUST_01716,2024-02-23,221.65,FULFILLED
ORD_009791,CUST_01716,2024-01-30,249.53,CANCELLED
ORD_009792,CUST_01716,2024-01-23,199.55,FULFILLED
ORD_009793,CUST_01716,2024-06-05,244.87,RETURNED
ORD_009794,CUST_01716,2024-09-12,160.27,RETURNED
ORD_009795,CUST_01716,2024-07-20,188.57,FULFILLED
ORD_009796,CUST_01716,2024-08-22,257.33,FULFILLED
ORD_009797,CUST_01717,2024-02-05,212.38,FULFILLED
ORD_009798,CUST_01717,2024-02-01,253.18,FULFILLED
ORD_009799,CUST_01717,2024-05-11,219.1,FULFILLED
ORD_009800,CUST_01717,2024-02-28,238.83,FULFILLED
ORD_009801,CUST_01717,2024-04-12,285.91,FULFILLED
ORD_009802,CUST_01717,2024-06-12,165.36,FULFILLED
ORD_009803,CUST_01717,2024-07-22,194.31,FULFILLED
ORD_009804,CUST_01717,2024-08-31,174.11,FULFILLED
ORD_009805,CUST_01717,2024-10-10,202.78,FULFILLED
ORD_009806,CUST_01717,2024-09-16,199.67,FULFILLED
ORD_009807,CUST_01717,2024-08-24,214.3,FULFILLED
ORD_009808,CUST_01718,2024-03-21,185.6,FULFILLED
ORD_009809,CUST_01718,2024-05-06,156.04,CANCELLED
ORD_009810,CUST_01718,2024-03-18,201.39,RETURNED
ORD_009811,CUST_01718,2024-02-05,149.78,FULFILLED
ORD_009812,CUST_01718,2024-05-18,96.76,FULFILLED
ORD_009813,CUST_01719,2024-03-14,82.09,FULFILLED
ORD_009814,CUST_01720,2024-05-07,213.88,CANCELLED
ORD_009815,CUST_01720,2024-03-30,264.79,RETURNED
ORD_009816,CUST_01720,2024-03-19,249.95,RETURNED
ORD_009817,CUST_01721,2024-02-11,179.65,FULFILLED
ORD_009818,CUST_01722,2024-03-29,270.82,FULFILLED
ORD_009819,CUST_01722,2024-04-11,251.15,FULFILLED
ORD_009820,CUST_01722,2024-04-21,307.73,FULFILLED
ORD_009821,CUST_01722,2024-01-06,268.74,FULFILLED
ORD_009822,CUST_01722,2024-01-27,244.27,FULFILLED
ORD_009823,CUST_01722,2024-05-17,285.65,FULFILLED
ORD_009824,CUST_01722,2024-08-02,250.95,RETURNED
ORD_009825,CUST_01722,2024-09-25,255.47,FULFILLED
ORD_009826,CUST_01722,2024-09-20,265.45,RETURNED
ORD_009827,CUST_01722,2024-09-06,323.75,RETURNED
ORD_009828,CUST_01722,2024-09-05,332.22,FULFILLED
ORD_009829,CUST_01723,2024-02-26,205.83,FULFILLED
ORD_009830,CUST_01723,2024-01-16,213.21,FULFILLED
ORD_009831,CUST_01723,2024-02-28,186.62,FULFILLED
ORD_009832,CUST_01724,2024-04-24,162.4,CANCELLED
ORD_009833,CUST_01725,2024-05-25,63.22,CANCELLED
ORD_009834,CUST_01725,2024-01-15,110.53,RETURNED
ORD_009835,CUST_01725,2024-03-29,96.88,FULFILLED
ORD_009836,CUST_01726,2024-01-10,150.82,FULFILLED
ORD_009837,CUST_01726,2024-02-08,149.64,RETURNED
ORD_009838,CUST_01726,2024-03-07,179.94,FULFILLED
ORD_009839,CUST_01726,2024-03-29,164.04,CANCELLED
ORD_009840,CUST_01727,2024-05-28,125.32,FULFILLED
ORD_009841,CUST_01727,2024-03-04,89.59,FULFILLED
ORD_009842,CUST_01727,2024-05-18,139.1,RETURNED
ORD_009843,CUST_01728,2024-02-24,174.85,FULFILLED
ORD_009844,CUST_01728,2024-04-30,283.23,CANCELLED
ORD_009845,CUST_01728,2024-05-08,253.41,FULFILLED
ORD_009846,CUST_01728,2024-03-16,173.51,FULFILLED
ORD_009847,CUST_01728,2024-01-04,210.96,CANCELLED
ORD_009848,CUST_01728,2024-03-30,186.09,FULFILLED
ORD_009849,CUST_01728,2024-08-15,244.19,FULFILLED
ORD_009850,CUST_01728,2024-10-11,182.45,FULFILLED
ORD_009851,CUST_01728,2024-08-13,206.0,FULFILLED
ORD_009852,CUST_01728,2024-08-16,285.76,FULFILLED
ORD_009853,CUST_01729,2024-05-20,123.53,FULFILLED
ORD_009854,CUST_01729,2024-03-19,164.73,FULFILLED
ORD_009855,CUST_01729,2024-03-20,109.86,FULFILLED
ORD_009856,CUST_01729,2024-09-16,160.5,FULFILLED
ORD_009857,CUST_01729,2024-10-31,107.43,FULFILLED
ORD_009858,CUST_01729,2024-07-19,136.54,FULFILLED
ORD_009859,CUST_01730,2024-01-24,179.05,FULFILLED
ORD_009860,CUST_01730,2024-01-24,211.38,FULFILLED
ORD_009861,CUST_01730,2024-04-26,225.42,FULFILLED
ORD_009862,CUST_01730,2024-01-06,176.2,FULFILLED
ORD_009863,CUST_01730,2024-05-05,162.71,FULFILLED
ORD_009864,CUST_01730,2024-04-11,205.88,FULFILLED
ORD_009865,CUST_01730,2024-10-19,211.44,FULFILLED
ORD_009866,CUST_01730,2024-10-01,184.57,FULFILLED
ORD_009867,CUST_01730,2024-07-10,169.45,FULFILLED
ORD_009868,CUST_01730,2024-08-23,179.22,FULFILLED
ORD_009869,CUST_01731,2024-03-15,211.35,CANCELLED
ORD_009870,CUST_01732,2024-01-09,278.17,FULFILLED
ORD_009871,CUST_01732,2024-03-21,230.48,FULFILLED
