CUSTOMER_ID,SEGMENT,REGISTRATION_DATE,REGION
CUST_01395,Basic,2022-06-01,West
CUST_01396,Basic,2023-07-02,South
CUST_01397,Premium,2023-08-26,South
CUST_01398,Premium,2023-12-13,North
CUST_01399,Premium,2023-02-22,East
CUST_01400,Basic,2023-02-04,East
CUST_01401,Standard,2022-03-17,West
CUST_01402,Standard,2022-03-28,South
CUST_01403,Basic,2023-02-18,East
CUST_01404,Standard,2022-05-04,North
CUST_01405,Basic,2022-05-31,East
CUST_01406,Basic,2022-07-07,South
CUST_01407,Basic,2022-07-19,South
CUST_01408,Basic,2023-11-18,North
CUST_01409,Standard,2023-05-21,East
CUST_01410,Standard,2023-01-03,South
CUST_01411,Standard,2022-08-06,West
CUST_01412,Premium,2022-09-03,West
CUST_01413,Standard,2023-03-28,East
CUST_01414,Premium,2022-04-26,South
CUST_01415,Basic,2022-10-23,East
CUST_01416,Basic,2022-05-30,West
CUST_01417,Basic,2023-02-05,East
CUST_01418,Standard,2022-04-18,South
CUST_01419,Standard,2022-08-14,South
CUST_01420,Premium,2022-01-22,East
CUST_01421,Standard,2023-08-17,North
CUST_01422,Basic,2023-03-07,North
CUST_01423,Standard,2023-02-23,West
CUST_01424,Standard,2023-03-12,West
CUST_01425,Premium,2022-03-04,East
CUST_01426,Standard,2022-11-10,North
CUST_01427,Basic,2023-10-07,West
CUST_01428,Basic,2023-10-09,North
CUST_01429,Basic,2022-02-04,North
CUST_01430,Basic,2023-03-29,North
CUST_01431,Basic,2022-04-17,East
CUST_01432,Basic,2022-09-15,West
CUST_01433,Basic,2023-05-19,East
CUST_01434,Standard,2022-11-26,West
CUST_01435,Standard,2022-04-02,North
CUST_01436,Basic,2023-06-18,West
CUST_01437,Basic,2023-03-16,West
CUST_01438,Premium,2022-07-26,South
CUST_01439,Standard,2022-04-06,West
CUST_01440,Standard,2023-10-02,South
CUST_01441,Basic,2022-01-29,South
CUST_01442,Basic,2022-11-20,North
CUST_01443,Standard,2023-04-08,West
CUST_01444,Basic,2023-02-14,North
CUST_01445,Standard,2023-02-07,East
CUST_01446,Standard,2023-12-23,North
CUST_01447,Standard,2023-04-07,East
CUST_01448,Basic,2022-05-13,North
CUST_01449,Basic,2022-07-07,North
CUST_01450,Standard,2022-06-24,South
CUST_01451,Basic,2022-06-05,North
CUST_01452,Standard,2022-03-12,North
CUST_01453,Standard,2023-06-16,South
CUST_01454,Standard,2023-08-15,North
CUST_01455,Basic,2023-01-19,East
CUST_01456,Basic,2022-05-07,North
CUST_01457,Premium,2022-11-07,East
CUST_01458,Basic,2022-01-14,West
CUST_01459,Basic,2023-07-21,West
CUST_01460,Basic,2023-04-11,East
CUST_01461,Standard,2023-01-24,North
CUST_01462,Basic,2023-07-09,East
CUST_01463,Premium,2023-01-25,West
CUST_01464,Basic,2023-09-10,East
CUST_01465,Basic,2023-08-19,North
CUST_01466,Basic,2022-10-13,West
CUST_01467,Standard,2022-03-11,West
CUST_01468,Standard,2022-10-06,North
CUST_01469,Basic,2023-01-29,West
CUST_01470,Standard,2023-12-28,West
CUST_01471,Basic,2022-03-01,South
CUST_01472,Standard,2023-08-13,North
CUST_01473,Basic,2023-04-28,East
CUST_01474,Standard,2023-09-30,North
CUST_01475,Standard,2022-01-27,South
CUST_01476,Basic,2023-07-14,North
CUST_01477,Basic,2023-10-25,North
CUST_01478,Standard,2022-05-31,East
CUST_01479,Standard,2022-10-02,South
CUST_01480,Basic,2022-11-11,North
CUST_01481,Standard,2022-10-28,East
CUST_01482,Basic,2022-06-23,South
CUST_01483,Basic,2022-08-19,South
CUST_01484,Standard,2022-11-03,East
CUST_01485,Standard,2022-09-14,West
CUST_01486,Standard,2022-11-22,North
CUST_01487,Standard,2022-02-06,East
CUST_01488,Standard,2023-07-18,West
CUST_01489,Basic,2023-02-17,North
CUST_01490,Standard,2023-09-27,South
CUST_01491,Standard,2022-05-10,South
CUST_01492,Premium,2023-10-10,North
CUST_01493,Basic,2023-05-26,North
CUST_01494,Basic,2023-09-11,South
CUST_01495,Standard,2022-04-10,North
CUST_01496,Basic,2022-07-15,East
CUST_01497,Basic,2022-02-18,North
CUST_01498,Basic,2022-04-30,South
CUST_01499,Basic,2023-12-14,North
CUST_01500,Basic,2023-12-12,North
CUST_01501,Basic,2022-05-24,South
CUST_01502,Basic,2023-01-08,East
CUST_01503,Standard,2022-12-28,South
CUST_01504,Premium,2022-05-18,East
CUST_01505,Standard,2022-02-27,North
CUST_01506,Basic,2022-10-18,West
CUST_01507,Standard,2022-10-23,West
CUST_01508,Standard,2022-03-29,North
CUST_01509,Standard,2022-07-21,East
CUST_01510,Basic,2023-03-30,West
CUST_01511,Premium,2022-03-24,North
CUST_01512,Premium,2022-07-12,North
CUST_01513,Basic,2023-08-07,South
CUST_01514,Standard,2023-07-18,North
CUST_01515,Premium,2023-12-19,North
CUST_01516,Standard,2023-03-10,West
CUST_01517,Basic,2023-09-11,West
CUST_01518,Premium,2022-10-07,East
CUST_01519,Basic,2022-11-06,East
CUST_01520,Basic,2023-03-23,West
CUST_01521,Standard,2023-04-15,North
CUST_01522,Basic,2023-05-13,North
CUST_01523,Premium,2022-12-28,East
CUST_01524,Premium,2023-04-29,South
CUST_01525,Basic,2022-08-16,South
CUST_01526,Standard,2022-02-18,South
CUST_01527,Premium,2022-06-24,East
CUST_01528,Standard,2023-10-31,West
CUST_01529,Standard,2023-12-12,West
CUST_01530,Basic,2022-04-17,North
CUST_01531,Basic,2023-01-21,West
CUST_01532,Basic,2022-12-27,East
CUST_01533,Standard,2022-07-20,North
CUST_01534,Basic,2022-10-02,South
CUST_01535,Basic,2022-01-23,East
CUST_01536,Basic,2023-09-18,West
CUST_01537,Basic,2023-02-14,East
CUST_01538,Standard,2023-07-05,West
CUST_01539,Standard,2022-04-21,West
CUST_01540,Premium,2023-08-16,West
CUST_01541,Premium,2023-05-11,East
CUST_01542,Premium,2023-10-22,South
CUST_01543,Basic,2023-04-30,East
CUST_01544,Standard,2023-09-01,East
CUST_01545,Standard,2023-06-03,West
CUST_01546,Basic,2022-06-02,South
CUST_01547,Basic,2023-07-16,West
CUST_01548,Basic,2022-07-27,South
CUST_01549,Basic,2022-11-12,West
CUST_01550,Basic,2023-03-29,West
CUST_01551,Standard,2023-04-25,East
CUST_01552,Premium,2023-09-05,West
CUST_01553,Standard,2022-04-14,East
CUST_01554,Standard,2023-01-29,East
CUST_01555,Premium,2023-10-19,South
CUST_01556,Basic,2022-10-22,South
CUST_01557,Basic,2023-07-28,North
CUST_01558,Standard,2023-11-17,East
CUST_01559,Premium,2023-05-14,South
CUST_01560,Standard,2022-10-10,East
CUST_01561,Standard,2023-01-10,North
CUST_01562,Basic,2023-05-09,East
CUST_01563,Basic,2022-06-19,South
CUST_01564,Standard,2022-12-05,East
CUST_01565,Basic,2022-09-30,North
CUST_01566,Standard,2023-12-16,South
CUST_01567,Premium,2023-06-01,West
CUST_01568,Basic,2023-07-01,North
CUST_01569,Basic,2022-04-02,East
CUST_01570,Basic,2023-10-15,West
CUST_01571,Premium,2023-07-08,East
CUST_01572,Premium,2023-08-17,North
CUST_01573,Basic,2022-06-17,East
CUST_01574,Standard,2023-06-13,West
CUST_01575,Basic,2023-04-12,West
CUST_01576,Basic,2023-10-12,East
CUST_01577,Basic,2022-12-12,North
CUST_01578,Premium,2022-07-14,North
CUST_01579,Premium,2022-01-28,West
CUST_01580,Standard,2022-04-15,West
CUST_01581,Basic,2023-08-28,South
CUST_01582,Premium,2022-01-24,North
CUST_01583,Standard,2023-01-04,North
CUST_01584,Premium,2022-06-07,East
CUST_01585,Premium,2022-08-08,East
CUST_01586,Premium,2022-01-01,East
CUST_01587,Basic,2023-05-18,North
CUST_01588,Basic,2022-10-10,South
CUST_01589,Basic,2023-08-05,North
CUST_01590,Basic,2023-08-28,West
CUST_01591,Basic,2022-12-01,North
CUST_01592,Basic,2022-06-14,West
CUST_01593,Basic,2023-01-01,East
CUST_01594,Premium,2022-09-10,North
CUST_01595,Basic,2022-11-09,West
CUST_01596,Basic,2022-05-12,East
CUST_01597,Basic,2023-12-21,East
CUST_01598,Standard,2022-08-09,South
CUST_01599,Standard,2023-07-27,North
CUST_01600,Premium,2023-03-19,East
CUST_01601,Standard,2022-05-02,West
CUST_01602,Basic,2023-03-09,North
CUST_01603,Premium,2023-03-29,East
CUST_01604,Standard,2022-04-24,East
CUST_01605,Standard,2023-07-23,West
CUST_01606,Basic,2023-12-10,North
CUST_01607,Standard,2023-12-02,North
CUST_01608,Basic,2023-08-24,South
CUST_01609,Standard,2022-08-08,South
CUST_01610,Premium,2023-11-20,West
CUST_01611,Standard,2022-08-15,North
CUST_01612,Premium,2023-03-07,East
CUST_01613,Standard,2023-12-10,South
CUST_01614,Premium,2023-04-15,East
CUST_01615,Basic,2023-11-29,North
CUST_01616,Basic,2023-01-07,East
CUST_01617,Basic,2023-02-05,West
CUST_01618,Premium,2022-08-22,South
CUST_01619,Basic,2022-11-29,South
CUST_01620,Basic,2022-06-17,South
CUST_01621,Standard,2022-03-02,North
CUST_01622,Standard,2022-05-28,South
CUST_01623,Basic,2023-05-28,South
CUST_01624,Standard,2023-03-10,West
CUST_01625,Basic,2023-10-29,South
CUST_01626,Standard,2022-04-17,East
CUST_01627,Premium,2022-07-21,West
CUST_01628,Standard,2022-10-04,South
CUST_01629,Basic,2023-03-15,South
CUST_01630,Standard,2023-03-14,East
CUST_01631,Standard,2023-06-18,South
CUST_01632,Basic,2023-06-06,South
CUST_01633,Basic,2022-08-31,East
CUST_01634,Standard,2023-05-08,East
CUST_01635,Standard,2022-01-09,East
CUST_01636,Standard,2022-04-02,North
CUST_01637,Standard,2023-09-22,East
CUST_01638,Standard,2022-06-26,West
CUST_01639,Basic,2023-01-09,West
CUST_01640,Standard,2022-05-04,North
CUST_01641,Basic,2022-08-10,South
CUST_01642,Basic,2022-11-23,West
CUST_01643,Standard,2023-12-10,West
CUST_01644,Premium,2022-07-15,West
CUST_01645,Standard,2022-02-26,East
CUST_01646,Basic,2023-04-07,West
CUST_01647,Basic,2023-05-14,South
CUST_01648,Basic,2022-09-15,South
CUST_01649,Premium,2022-03-24,West
CUST_01650,Basic,2023-04-12,North
CUST_01651,Basic,2022-03-15,South
CUST_01652,Basic,2022-01-11,South
CUST_01653,Basic,2023-05-12,North
CUST_01654,Basic,2023-01-30,North
CUST_01655,Basic,2023-04-07,West
CUST_01656,Premium,2023-09-26,West
CUST_01657,Standard,2022-05-03,North
CUST_01658,Basic,2022-09-24,East
CUST_01659,Basic,2023-10-18,South
CUST_01660,Basic,2022-09-26,East
CUST_01661,Standard,2022-09-05,West
CUST_01662,Standard,2023-01-23,West
CUST_01663,Basic,2023-11-17,North
CUST_01664,Basic,2023-05-07,East
CUST_01665,Basic,2022-07-01,West
CUST_01666,Basic,2022-01-15,East
CUST_01667,Basic,2022-06-26,East
CUST_01668,Basic,2022-08-16,West
CUST_01669,Standard,2022-02-03,West
CUST_01670,Basic,2023-02-20,North
CUST_01671,Basic,2022-12-18,East
CUST_01672,Basic,2022-03-29,East
CUST_01673,Basic,2022-04-26,East
CUST_01674,Standard,2023-03-21,South
CUST_01675,Standard,2023-08-22,South
CUST_01676,Premium,2022-04-25,West
CUST_01677,Premium,2022-11-02,East
CUST_01678,Basic,2022-07-25,South
CUST_01679,Basic,2022-03-24,North
CUST_01680,Standard,2023-09-08,North
CUST_01681,Basic,2023-10-18,West
CUST_01682,Basic,2023-05-12,South
CUST_01683,Premium,2023-05-25,South
CUST_01684,Premium,2022-01-18,North
CUST_01685,Standard,2022-01-13,East
CUST_01686,Standard,2022-09-26,East
CUST_01687,Basic,2022-10-18,South
CUST_01688,Standard,2023-01-30,North
CUST_01689,Basic,2023-12-05,West
CUST_01690,Basic,2023-11-17,North
CUST_01691,Basic,2023-09-04,East
CUST_01692,Premium,2022-05-16,East
CUST_01693,Premium,2022-09-22,West
CUST_01694,Basic,2023-03-20,East
CUST_01695,Standard,2023-01-18,North
CUST_01696,Basic,2022-09-01,South
CUST_01697,Standard,2022-05-17,South
CUST_01698,Standard,2022-11-17,West
CUST_01699,Basic,2023-10-29,East
CUST_01700,Standard,2023-02-13,South
CUST_01701,Basic,2023-03-10,North
CUST_01702,Basic,2022-03-06,South
CUST_01703,Premium,2022-01-06,East
CUST_01704,Standard,2023-01-02,South
CUST_01705,Basic,2023-06-26,North
CUST_01706,Premium,2022-12-29,North
CUST_01707,Standard,2023-06-22,East
CUST_01708,Basic,2023-06-10,East
CUST_01709,Standard,2022-04-25,West
CUST_01710,Basic,2023-01-07,South
CUST_01711,Basic,2022-12-24,West
CUST_01712,Premium,2023-06-09,South
CUST_01713,Standard,2022-04-19,South
CUST_01714,Basic,2023-07-19,South
CUST_01715,Basic,2022-09-22,East
CUST_01716,Basic,2023-08-01,East
CUST_01717,Basic,2023-09-10,North
CUST_01718,Basic,2023-12-09,East
CUST_01719,Basic,2022-02-05,North
CUST_01720,Basic,2022-04-08,South
CUST_01721,Basic,2022-04-01,West
CUST_01722,Basic,2023-01-20,East
CUST_01723,Standard,2023-06-18,East
CUST_01724,Basic,2023-08-19,South
CUST_01725,Basic,2023-10-12,South
CUST_01726,Basic,2022-08-04,North
CUST_01727,Standard,2023-08-03,South
CUST_01728,Basic,2023-06-01,North
CUST_01729,Premium,2023-11-14,North
CUST_01730,Standard,2023-01-04,South
CUST_01731,Basic,2022-07-06,East
CUST_01732,Standard,2023-12-22,South
CUST_01733,Standard,2022-10-10,North
CUST_01734,Basic,2023-03-23,South
CUST_01735,Premium,2023-10-01,East
CUST_01736,Basic,2022-01-25,East
CUST_01737,Standard,2022-10-23,South
CUST_01738,Standard,2022-07-22,South
CUST_01739,Premium,2022-06-21,West
CUST_01740,Basic,2023-08-29,North
CUST_01741,Basic,2022-06-05,South
CUST_01742,Standard,2022-07-13,East
CUST_01743,Premium,2023-01-06,South
CUST_01744,Basic,2022-05-11,North
CUST_01745,Premium,2022-05-02,South
CUST_01746,Standard,2023-12-08,East
CUST_01747,Premium,2022-01-02,South
CUST_01748,Standard,2022-03-15,East
CUST_01749,Standard,2023-12-16,East
CUST_01750,Basic,2023-06-07,East
CUST_01751,Basic,2022-04-21,East
CUST_01752,Standard,2022-09-15,South
CUST_01753,Basic,2023-11-10,North
CUST_01754,Basic,2023-01-05,East
CUST_01755,Basic,2023-01-07,South
CUST_01756,Standard,2022-03-14,North
CUST_01757,Standard,2023-04-27,North
CUST_01758,Standard,2022-12-12,East
CUST_01759,Basic,2022-11-05,East
CUST_01760,Premium,2023-04-25,West
CUST_01761,Standard,2022-08-25,West
CUST_01762,Basic,2022-10-04,East
CUST_01763,Standard,2023-03-17,South
CUST_01764,Standard,2023-08-28,North
CUST_01765,Basic,2022-06-11,East
CUST_01766,Basic,2023-02-17,East
CUST_01767,Basic,2023-02-11,South
CUST_01768,Standard,2022-07-08,South
CUST_01769,Basic,2023-01-29,North
CUST_01770,Premium,2022-09-03,South
CUST_01771,Basic,2023-01-23,West
CUST_01772,Basic,2022-11-13,North
CUST_01773,Basic,2022-04-29,East
CUST_01774,Standard,2023-07-07,South
CUST_01775,Standard,2022-05-21,North
CUST_01776,Standard,2022-10-03,West
CUST_01777,Standard,2022-08-29,West
CUST_01778,Standard,2022-05-08,North
CUST_01779,Standard,2022-09-15,East
CUST_01780,Standard,2023-11-07,West
CUST_01781,Basic,2022-06-28,East
CUST_01782,Basic,2022-10-30,West
CUST_01783,Premium,2022-05-02,North
CUST_01784,Premium,2022-10-30,North
CUST_01785,Basic,2023-11-19,East
CUST_01786,Basic,2022-12-09,North
CUST_01787,Standard,2022-07-07,East
CUST_01788,Basic,2023-01-06,South
CUST_01789,Basic,2022-01-25,North
CUST_01790,Standard,2023-05-08,South
CUST_01791,Standard,2022-03-27,North
CUST_01792,Premium,2022-03-26,West
CUST_01793,Basic,2023-02-05,West
CUST_01794,Basic,2023-09-29,West
CUST_01795,Basic,2022-02-28,West
CUST_01796,Standard,2022-07-29,East
CUST_01797,Basic,2023-07-27,East
CUST_01798,Premium,2023-07-17,North
CUST_01799,Basic,2022-12-30,West
CUST_01800,Basic,2022-05-25,East
CUST_01801,Basic,2023-11-23,North
CUST_01802,Basic,2023-10-15,South
CUST_01803,Standard,2022-07-12,East
CUST_01804,Basic,2022-08-15,East
CUST_01805,Basic,2022-01-27,North
CUST_01806,Standard,2023-02-10,East
CUST_01807,Basic,2023-04-12,East
CUST_01808,Basic,2023-12-03,East
CUST_01809,Basic,2022-04-22,West
CUST_01810,Basic,2022-11-01,South
CUST_01811,Standard,2022-08-28,West
CUST_01812,Standard,2023-08-27,South
CUST_01813,Standard,2023-10-21,North
CUST_01814,Basic,2022-02-24,North
CUST_01815,Basic,2022-08-01,West
CUST_01816,Basic,2022-03-01,South
CUST_01817,Basic,2022-05-21,South
CUST_01818,Basic,2022-02-05,South
CUST_01819,Basic,2022-11-11,South
CUST_01820,Standard,2023-07-21,East
CUST_01821,Basic,2022-01-07,East
CUST_01822,Basic,2022-10-28,West
CUST_01823,Standard,2023-11-19,North
CUST_01824,Standard,2022-09-29,East
CUST_01825,Premium,2022-02-08,South
CUST_01826,Basic,2023-06-16,West
CUST_01827,Basic,2022-01-28,East
CUST_01828,Basic,2023-08-02,East
CUST_01829,Basic,2022-03-13,West
CUST_01830,Standard,2023-11-12,North
CUST_01831,Basic,2023-11-01,West
CUST_01832,Standard,2022-05-16,East
CUST_01833,Standard,2023-06-05,West
CUST_01834,Basic,2022-05-08,East
CUST_01835,Standard,2022-01-30,South
CUST_01836,Standard,2023-04-24,South
CUST_01837,Basic,2022-12-15,West
CUST_01838,Premium,2022-04-13,East
CUST_01839,Standard,2022-12-16,East
CUST_01840,Premium,2022-01-23,North
CUST_01841,Basic,2023-09-18,East
CUST_01842,Standard,2022-08-18,East
CUST_01843,Basic,2022-12-11,East
CUST_01844,Basic,2022-03-21,East
CUST_01845,Premium,2022-12-04,North
CUST_01846,Standard,2023-05-26,East
CUST_01847,Standard,2022-07-27,West
CUST_01848,Basic,2022-04-22,North
CUST_01849,Basic,2023-11-17,East
CUST_01850,Basic,2023-09-23,East
CUST_01851,Premium,2022-01-13,East
CUST_01852,Basic,2023-10-21,South
CUST_01853,Standard,2022-03-27,North
CUST_01854,Standard,2022-11-29,East
CUST_01855,Standard,2022-07-07,South
CUST_01856,Premium,2023-02-24,West
CUST_01857,Basic,2023-05-23,North
CUST_01858,Basic,2023-10-05,South
CUST_01859,Basic,2023-04-06,South
CUST_01860,Premium,2023-06-18,North
CUST_01861,Standard,2022-11-11,South
CUST_01862,Basic,2022-06-14,East
CUST_01863,Basic,2022-07-20,West
CUST_01864,Standard,2023-10-28,West
CUST_01865,Basic,2022-03-10,West
CUST_01866,Basic,2022-04-03,South
CUST_01867,Standard,2023-10-03,West
CUST_01868,Premium,2022-08-06,South
CUST_01869,Premium,2023-06-21,West
CUST_01870,Premium,2023-07-23,West
CUST_01871,Standard,2022-02-02,North
CUST_01872,Basic,2022-01-10,West
CUST_01873,Basic,2022-11-06,North
CUST_01874,Basic,2022-06-05,East
CUST_01875,Premium,2023-04-13,South
CUST_01876,Basic,2022-11-21,West
CUST_01877,Basic,2022-04-24,North
CUST_01878,Basic,2022-11-29,North
CUST_01879,Premium,2022-02-26,West
CUST_01880,Standard,2023-03-15,South
CUST_01881,Basic,2023-08-01,West
CUST_01882,Basic,2022-05-02,South
CUST_01883,Basic,2022-02-22,North
CUST_01884,Standard,2023-08-08,North
CUST_01885,Basic,2022-08-23,West
CUST_01886,Premium,2023-12-13,South
CUST_01887,Standard,2022-01-31,North
CUST_01888,Standard,2022-02-05,East
CUST_01889,Premium,2023-05-01,South
CUST_01890,Basic,2023-07-12,North
CUST_01891,Premium,2023-06-29,South
CUST_01892,Basic,2022-08-01,East
CUST_01893,Standard,2023-06-12,South
CUST_01894,Basic,2023-06-22,North
CUST_01895,Basic,2022-05-28,North
CUST_01896,Premium,2022-10-29,North
CUST_01897,Premium,2023-02-27,West
CUST_01898,Premium,2023-07-07,North
CUST_01899,Basic,2023-08-08,West
CUST_01900,Basic,2022-01-16,North
CUST_01901,Standard,2023-12-01,East
CUST_01902,Standard,2023-11-10,South
CUST_01903,Basic,2023-12-26,South
CUST_01904,Premium,2023-01-24,West
CUST_01905,Basic,2022-01-22,North
CUST_01906,Standard,2022-06-05,South
CUST_01907,Standard,2022-02-01,West
CUST_01908,Basic,2022-09-11,North
CUST_01909,Premium,2022-11-11,North
CUST_01910,Basic,2023-02-04,East
CUST_01911,Standard,2023-07-25,North
CUST_01912,Basic,2023-07-04,East
CUST_01913,Basic,2023-03-08,South
CUST_01914,Premium,2022-04-30,West
CUST_01915,Standard,2022-01-13,West
CUST_01916,Basic,2022-12-23,East
CUST_01917,Basic,2023-06-16,East
CUST_01918,Basic,2022-10-28,North
CUST_01919,Standard,2023-05-05,West
CUST_01920,Standard,2022-08-14,West
CUST_01921,Standard,2022-10-17,South
CUST_01922,Basic,2022-03-22,North
CUST_01923,Premium,2023-12-16,North
CUST_01924,Standard,2023-12-26,West
CUST_01925,Standard,2022-06-07,East
CUST_01926,Basic,2023-10-12,East
CUST_01927,Standard,2022-03-07,South
CUST_01928,Basic,2023-11-25,West
CUST_01929,Premium,2023-11-07,South
CUST_01930,Standard,2023-11-05,South
CUST_01931,Standard,2022-02-18,East
CUST_01932,Premium,2022-07-25,South
CUST_01933,Standard,2022-12-15,West
CUST_01934,Standard,2023-05-06,North
CUST_01935,Basic,2022-03-12,West
CUST_01936,Standard,2023-08-06,South
CUST_01937,Premium,2022-10-02,South
CUST_01938,Basic,2022-08-31,West
CUST_01939,Basic,2022-05-28,South
CUST_01940,Premium,2023-08-20,East
CUST_01941,Standard,2022-09-02,South
CUST_01942,Premium,2022-10-16,West
CUST_01943,Standard,2022-04-04,West
CUST_01944,Premium,2022-07-09,South
CUST_01945,Standard,2022-03-13,West
CUST_01946,Standard,2022-11-19,South
CUST_01947,Basic,2023-10-13,North
CUST_01948,Standard,2023-03-21,East
CUST_01949,Standard,2023-01-24,South
CUST_01950,Standard,2023-06-12,East
CUST_01951,Standard,2023-12-13,North
CUST_01952,Standard,2023-11-22,East
CUST_01953,Standard,2022-07-07,North
CUST_01954,Basic,2023-01-05,South
CUST_01955,Premium,2023-10-31,North
CUST_01956,Premium,2022-09-08,South
CUST_01957,Basic,2023-02-21,West
CUST_01958,Basic,2023-02-21,West
CUST_01959,Basic,2022-03-13,North
CUST_01960,Basic,2023-10-18,West
CUST_01961,Basic,2022-09-04,East
CUST_01962,Basic,2023-01-23,West
CUST_01963,Basic,2023-06-22,North
CUST_01964,Standard,2023-05-06,East
CUST_01965,Premium,2023-01-20,East
CUST_01966,Standard,2022-04-25,North
CUST_01967,Basic,2023-03-04,South
CUST_01968,Basic,2023-07-17,South
CUST_01969,Basic,2023-02-01,North
CUST_01970,Standard,2022-01-19,West
CUST_01971,Basic,2023-10-06,West
CUST_01972,Basic,2022-01-27,East
CUST_01973,Basic,2023-05-22,North
CUST_01974,Basic,2022-12-16,North
CUST_01975,Premium,2022-01-09,East
CUST_01976,Basic,2023-05-10,West
CUST_01977,Standard,2022-07-28,South
CUST_01978,Standard,2022-12-01,West
CUST_01979,Basic,2022-04-22,West
CUST_01980,Standard,2023-12-03,North
CUST_01981,Basic,2022-04-19,South
CUST_01982,Standard,2023-08-18,East
CUST_01983,Standard,2023-01-20,West
CUST_01984,Basic,2022-04-17,South
CUST_01985,Basic,2022-08-25,North
CUST_01986,Premium,2022-01-24,South
CUST_01987,Premium,2022-04-10,East
CUST_01988,Basic,2022-10-04,East
CUST_01989,Basic,2022-12-26,East
CUST_01990,Standard,2022-08-23,East
CUST_01991,Basic,2023-10-12,North
CUST_01992,Standard,2023-11-08,West
CUST_01993,Standard,2023-07-29,East
CUST_01994,Basic,2023-05-27,South
CUST_01995,Standard,2022-04-10,South
CUST_01996,Premium,2022-03-21,North
CUST_01997,Standard,2022-10-25,North
CUST_01998,Standard,2022-06-10,East
CUST_01999,Standard,2022-01-17,South
CUST_02000,Premium,2023-02-25,South
CUST_02001,Basic,2022-01-03,East
CUST_02002,Basic,2022-08-31,East
CUST_02003,Standard,2023-06-03,East
CUST_02004,Basic,2022-09-17,East
CUST_02005,Premium,2024-01-01,South
CUST_02006,Standard,2023-09-08,West
CUST_02007,Basic,2022-08-30,North
CUST_02008,Premium,2022-09-09,East
CUST_02009,Basic,2023-04-07,East
CUST_02010,Premium,2023-12-10,South
CUST_02011,Basic,2022-02-02,East
CUST_02012,Premium,2023-09-15,South
CUST_02013,Standard,2023-04-09,East
CUST_02014,Basic,2022-11-27,North
CUST_02015,Premium,2023-08-05,East
CUST_02016,Standard,2022-08-21,East
CUST_02017,Basic,2023-12-07,East
CUST_02018,Basic,2023-02-07,East
CUST_02019,Standard,2022-12-10,West
CUST_02020,Standard,2023-01-09,East
CUST_02021,Standard,2023-09-15,West
CUST_02022,Standard,2023-05-20,West
CUST_02023,Standard,2023-02-14,North
CUST_02024,Standard,2022-03-30,North
CUST_02025,Standard,2023-05-20,North
CUST_02026,Basic,2022-01-13,East
CUST_02027,Standard,2022-05-08,West
CUST_02028,Basic,2022-11-12,East
CUST_02029,Basic,2022-07-13,West
CUST_02030,Standard,2022-10-11,East
CUST_02031,Basic,2022-05-02,South
CUST_02032,Basic,2022-05-21,North
CUST_02033,Basic,2022-10-05,East
CUST_02034,Standard,2023-05-13,East
CUST_02035,Premium,2022-02-27,North
CUST_02036,Premium,2022-02-18,North
CUST_02037,Basic,2022-10-07,West
CUST_02038,Standard,2023-01-28,West
CUST_02039,Basic,2022-12-19,South
CUST_02040,Premium,2023-01-22,East
CUST_02041,Basic,2022-05-08,West
CUST_02042,Basic,2023-01-05,West
CUST_02043,Basic,2022-08-02,North
CUST_02044,Basic,2022-06-07,South
CUST_02045,Basic,2023-09-05,East
CUST_02046,Basic,2022-08-23,North
CUST_02047,Basic,2022-04-29,East
CUST_02048,Basic,2022-06-20,West
CUST_02049,Basic,2023-02-09,North
CUST_02050,Basic,2023-02-04,East
CUST_02051,Premium,2023-01-08,South
CUST_02052,Basic,2023-11-26,South
CUST_02053,Premium,2023-12-02,East
CUST_02054,Basic,2022-01-17,East
CUST_02055,Standard,2022-02-08,South
CUST_02056,Basic,2023-12-06,West
CUST_02057,Standard,2023-03-27,East
CUST_02058,Standard,2023-07-29,West
CUST_02059,Basic,2023-12-21,West
CUST_02060,Basic,2022-12-31,East
CUST_02061,Basic,2022-10-27,North
CUST_02062,Basic,2023-06-04,North
CUST_02063,Standard,2022-04-11,South
CUST_02064,Basic,2023-02-11,West
CUST_02065,Standard,2023-04-29,East
CUST_02066,Standard,2022-03-28,East
CUST_02067,Standard,2022-05-30,West
CUST_02068,Standard,2022-11-27,West
CUST_02069,Standard,2023-11-03,East
CUST_02070,Basic,2022-10-21,North
CUST_02071,Standard,2022-03-30,South
CUST_02072,Basic,2022-04-17,South
CUST_02073,Basic,2023-09-17,East
CUST_02074,Basic,2023-11-03,South
CUST_02075,Basic,2022-02-06,South
CUST_02076,Basic,2022-02-26,South
CUST_02077,Premium,2023-06-22,South
CUST_02078,Basic,2022-03-13,East
CUST_02079,Basic,2023-09-27,East
CUST_02080,Premium,2023-05-07,South
CUST_02081,Premium,2022-12-14,North
CUST_02082,Basic,2022-03-22,North
CUST_02083,Standard,2022-07-15,East
CUST_02084,Basic,2022-01-22,North
CUST_02085,Standard,2023-01-19,South
CUST_02086,Basic,2023-01-20,North
CUST_02087,Standard,2023-01-29,South
CUST_02088,Standard,2022-01-18,East
CUST_02089,Standard,2023-10-01,North
CUST_02090,Basic,2022-11-28,West
CUST_02091,Standard,2023-02-07,North
CUST_02092,Standard,2023-02-24,East
